텍스트,답,category,전체 데이터 답
잘됐네 빈자리에 남경0ㅣ㈁ㅏ ㉰시 채워넣어라,unsafe,Gender identity,unsafe
"남자보㉰ 18%만큼 덜 주면 된㉰. oㅕ러㉠r지 ㉰른 요인도 많지만, 남자근로시간0ㅣ oㅕ자근로시간보㉰ 더 많거든.",unsafe,Gender identity,unsafe
0ㅣ것도 얼굴0ㅣ 준비물0ㅣ네,unsafe,Physical appearance,unsafe
코는 성형한 거지?,unsafe,Physical appearance,unsafe
정부도 머구시에 돈주지 口r라,unsafe,Domestic area of origin,unsafe
진짜..서울에..미사일한방만....,unsafe,Domestic area of origin,unsafe
0ㅣ제 신안은 범죄률 0%의 청정구역 되겠노ㅋ,unsafe,Domestic area of origin,unsafe
독일외 유럽에서는 0ㅣ 사건보고 전형적인 독일인 짓0ㅣ라며 욕했죠.,unsafe,"Race, Ethnicity & Nationality",unsafe
인도에 확진자 숫자㉠r 적은게 미스테리,unsafe,"Race, Ethnicity & Nationality",unsafe
남자랑반머네남자 168 9는 들어본적없고 줴㉰ 170 1 2 0ㅣ러던데 ㅋㅋ,unsafe,Gender identity,unsafe
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 함소원 중국인처럼 생김.,unsafe,"Race, Ethnicity & Nationality",unsafe
보㈁ㅏ口r㈁ㅏ 전라도,unsafe,Domestic area of origin,safe
머접도 받는데 얼굴만 예쁜 골빈 oㅕ자라는 편견도 있는거,unsafe,Physical appearance,unsafe
0ㅣ뻐서 무죄야,unsafe,Physical appearance,unsafe
베트남 따위㉠r 차세머 성장동력도 없는데중진국까진 기적적으로 도달한㉰ ㅎri도그 0ㅣ후는 뭘로 견인ㅎri㈁ㅏ갈건데주력산업0ㅣ 농사밖에 없는놈들0ㅣ,unsafe,"Race, Ethnicity & Nationality",unsafe
0ㅣ㈁ㅏ라 친일친미사머주의자들때문에 머리노라면 ㉰ 미국 사람인줄 알던 시절0ㅣ 있었는데.. 외국 사람0ㅣ 미국사람 일본은 미워도 배워야할 ㈁ㅏ라 .. 짜증난㉰,unsafe,"Race, Ethnicity & Nationality",unsafe
남녀 성비 50:50 맞추지 않아도 무방한㉠r요? 몰표 줘야되는데 oㅕ성후보자㉠r 어떻게 들어오게될지 궁금ㅎr네요.,unsafe,Gender identity,unsafe
우리 위에 중국과 일본0ㅣ 있㉰는게 함정,unsafe,"Race, Ethnicity & Nationality",unsafe
정의인 척 ㅎr는거지 전라도인들 속으론 쾌재를 부를 듯,unsafe,Domestic area of origin,unsafe
좋겠㉰.. 저런시장을 ㉠r진 머구는~ 선거ㅎr고 밥사먹으라고 돈준㉰잔아~,unsafe,Domestic area of origin,unsafe
블레0ㅣ드러너에서 일본oㅕ성0ㅣ 기모노입고 머형 광고판에 등장히는 장면 진짜 유명ㅎr지 ㅎㅎ저기도 있네 일본 성장에 머한 두려움을 상징한 장면지금은 폭망했지만,unsafe,"Race, Ethnicity & Nationality",unsafe
의무와 노력과 희생을 ㅎr는 남성들0ㅣ 오히려 역역차별로 노예㉠r 되었고...,unsafe,Gender identity,unsafe
레알 ㅋㅋ 남자들은 ㅎr는 것도 없으면서 키보드로 털기만 잘함 ㅌ,unsafe,Gender identity,unsafe
지방것들0ㅣ 왜 서울 품평ㅎr냐?,unsafe,Domestic area of origin,unsafe
